id,equipment_id,reading_time,engine_temp,hydraulic_pressure,battery_voltage,fuel_level,rpm,vibration_level,oil_pressure,coolant_temp,latitude,longitude,speed_kmh,is_anomaly,anomaly_score
8108f20d-46dc-4107-b91a-12bebb6ada97,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2026-07-10T02:36:07.459277,88.3,3045.1,12.0,74.1,2394.0,0.87,55.8,81.7,21.296903,83.344756,8.2,False,0.063
62483e56-73a5-4b51-a287-625b5f3baf87,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2026-07-13T14:53:52.227868,101.7,2532.8,12.1,21.6,1992.0,2.22,44.2,74.6,21.293154,83.334227,5.8,False,0.172
a50e6f6c-7656-475d-b07a-ca4ae8caf3cd,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2026-07-09T14:23:59.093922,73.0,2397.3,11.8,90.3,1239.0,1.88,55.1,82.9,21.288445,83.332069,9.7,False,0.005
18669c8b-88ec-43b5-a3be-6d8aa3c0cdf0,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2026-07-11T07:19:26.580594,80.2,2937.6,11.9,70.2,1829.0,3.46,52.0,66.7,21.303771,83.342646,13.7,False,0.095
58465a5d-a4f2-4c21-ab21-5a3f4dacebd8,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2026-07-14T00:45:17.303941,89.9,3030.8,11.8,28.2,2050.0,2.03,48.7,87.4,21.289497,83.335622,6.4,False,0.03
d4206418-4943-4ea0-a5f4-47db14989825,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2026-07-05T19:55:29.542927,106.4,2539.5,12.4,35.7,2045.0,3.1,50.5,63.5,21.287086,83.343047,13.8,False,0.048
a5b4ddb8-af30-4427-ba5d-531ef886707f,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2026-07-15T19:06:03.208042,62.2,2604.2,12.4,62.0,2030.0,3.49,32.7,92.0,21.290241,83.336918,5.0,False,0.256
b4b4b8b9-15d0-43da-a4b9-c9fbdc1ffaa9,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2026-07-05T05:10:45.869752,95.7,3113.7,12.6,19.8,1650.0,3.01,50.4,75.6,21.296662,83.333725,12.8,False,0.059
7857b08d-287a-4d11-bc23-c38e9861b937,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-06-30T15:19:55.526416,96.1,2881.9,13.1,62.1,2070.0,0.88,53.9,81.8,12.825884,86.24556,2.1,False,0.299
865311d4-5cba-4f1e-b24f-99e483832226,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-06-30T15:55:24.624508,87.7,2848.2,12.6,35.8,1548.0,2.54,44.3,79.4,12.817416,86.247644,4.4,False,0.241
44e5a437-57e1-4b14-92fc-be48cc9d1aa5,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-06-30T18:47:59.724775,85.9,2756.4,12.4,51.6,1421.0,2.9,29.9,80.2,12.832328,86.241378,0.2,False,0.08
ff1bb10a-0eb8-4ed6-8587-adaee48a0bcc,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-06-30T23:09:09.537193,84.2,2807.8,12.0,56.7,1788.0,4.11,40.1,72.8,12.829732,86.255387,0.0,False,0.018
7e2b1fd0-244c-4120-ac7c-9b311f1a36e3,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-06-30T18:16:04.687845,68.7,3103.0,12.9,36.4,2019.0,1.94,57.1,72.1,12.829131,86.259216,10.3,False,0.084
627ab772-be7c-42aa-af17-a68b277ae0cb,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T08:35:26.014534,71.9,2755.2,12.1,100.0,1464.0,3.38,40.6,74.0,12.818509,86.241397,19.9,False,0.12
b17c9e18-368f-4338-928a-8ef94cba3fdf,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T13:28:19.248682,80.5,3072.8,12.6,61.9,1897.0,2.14,28.6,91.7,12.829502,86.259678,9.0,False,0.062
c81caa45-8bb3-4530-acfa-8a0e9098f5d1,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T19:04:54.601466,63.0,3214.3,12.9,56.2,1984.0,2.31,34.2,84.4,12.82197,86.249635,14.0,False,0.072
0691d928-4379-4e98-9f10-ce3610408645,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T14:05:50.618909,94.7,3184.0,12.3,26.4,1707.0,2.57,35.7,93.2,12.822322,86.245501,2.4,False,0.061
06b5b060-5f96-4c62-83a2-8be052d509b1,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T03:12:19.639334,81.1,2887.7,12.7,81.4,2200.0,2.72,35.0,106.5,12.829478,86.242956,7.0,False,0.23
e3855693-38db-4b83-90bc-45ddb342766a,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T17:06:37.478004,87.2,2876.9,12.6,68.1,1000.0,2.93,41.0,77.0,12.822859,86.250326,6.4,False,0.115
ccec6435-afee-4145-882f-7777c5db4df8,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T04:05:02.498932,96.4,3237.4,12.5,59.6,1516.0,1.65,48.7,71.0,12.818341,86.252737,11.1,False,0.175
aaea0c3b-88d1-40b0-a1fc-8cd4082adeab,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T01:15:55.719169,78.6,3054.4,12.5,40.0,1816.0,2.2,58.9,76.3,12.821918,86.258055,11.8,False,0.295
1c737596-b5f0-4eb7-ac45-b373a7bdf1d7,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T19:55:31.160252,95.2,3342.8,12.8,41.3,1792.0,0.77,39.5,70.9,12.822012,86.255924,13.2,False,0.187
de646569-a2de-4b62-b284-aacfa48e780b,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T16:58:00.253322,77.7,2622.3,12.6,38.0,1748.0,2.01,48.8,95.6,12.819099,86.257388,3.8,False,0.262
d82d9463-b342-4771-b203-d07358c296cc,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T03:15:29.275218,157.0,3135.0,12.0,70.2,2239.0,3.14,40.2,143.1,12.826498,86.247603,1.5,True,0.743
aa502533-6f94-4e1c-8496-92ef5646ce31,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T19:17:04.057231,82.6,2915.4,12.3,59.1,1485.0,2.67,46.9,97.1,12.822405,86.257803,1.7,False,0.056
020d05e8-a83d-4a4f-8d72-a00e3d881e65,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T01:25:34.444484,93.8,2971.6,12.3,61.4,1441.0,1.02,46.2,81.7,12.830773,86.244864,7.6,False,0.189
fc8498e3-1401-408d-9391-08c4c481bccf,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-03T02:14:10.421289,89.8,2844.6,12.5,49.4,2206.0,3.4,33.0,90.0,12.819004,86.250728,8.2,False,0.166
6fb0a716-5a2d-410f-98b7-24c38469ac6e,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T17:38:43.115104,84.0,3039.7,12.1,43.7,1997.0,2.71,60.9,85.6,12.822917,86.254678,4.6,False,0.186
202ee88f-f7e8-4886-9d05-66105e53c4cf,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-03T08:51:25.946481,94.7,2844.9,13.0,68.9,1839.0,4.07,35.5,81.1,12.830296,86.258405,15.8,False,0.031
47ad6059-dfb2-4e3b-ab1b-b94de8bffa07,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T11:56:13.303753,72.1,2748.6,12.3,67.7,1794.0,2.69,52.6,66.1,12.816373,86.249221,0.0,False,0.267
4ee3d770-5b4b-4089-a8ab-c7696684e054,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-03T20:52:20.990525,97.7,3323.6,12.3,87.6,1526.0,3.4,48.4,64.7,12.821171,86.242488,0.0,False,0.176
2576226e-961d-4ca5-b0f9-f393b3b69540,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T11:16:49.716952,86.0,2774.4,13.2,69.5,2026.0,2.43,37.8,91.3,12.834579,86.2573,2.1,False,0.279
c7c7a605-555a-46a8-93e0-d8babc21c28a,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T23:06:33.930707,72.4,3030.2,13.3,44.8,1580.0,2.65,65.6,66.1,12.821633,86.243772,11.4,False,0.274
de4527a4-3703-4abc-a2c9-274f4f14043d,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-03T11:07:00.723947,68.9,3193.1,12.1,69.9,2010.0,1.83,56.0,78.9,12.826638,86.246311,2.6,False,0.229
b6f8b120-4deb-4c1d-8b0c-022189423259,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T21:15:30.985149,82.0,2941.9,12.4,30.9,1502.0,3.33,43.2,75.2,12.818052,86.260141,14.3,False,0.045
05e7fa0c-9aad-412e-8a88-0f1c4a9abb5c,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T04:02:17.444747,80.5,2897.2,12.7,100.0,1367.0,0.97,54.4,90.5,12.817734,86.242434,13.5,False,0.176
99e1ca83-8f55-4360-9347-207b5ceb8268,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T08:35:01.637755,78.8,2906.2,12.6,54.1,1433.0,2.1,50.5,71.8,12.816598,86.253807,3.1,False,0.216
0d3b3f0b-82fa-4aa3-8f21-69b683ec3af3,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T06:18:37.405977,72.7,2960.6,12.0,94.9,1463.0,3.01,60.6,77.2,12.831029,86.245481,13.9,False,0.265
48f6b14d-19fd-4ffd-bb4f-cb9c47e5a659,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T01:26:28.672622,91.7,3407.5,13.4,45.4,1994.0,3.92,48.9,92.1,12.820543,86.242326,12.0,False,0.07
642ec4ec-2fed-48c0-8871-62947015c0f6,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T03:30:29.662635,84.0,2740.7,12.6,77.0,1356.0,1.74,39.0,80.4,12.829738,86.241045,0.0,False,0.132
e7867a30-5784-42fd-8dd5-245b9b81b8d4,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T20:39:51.299919,86.2,2742.8,12.7,63.1,1839.0,1.09,46.1,87.9,12.827989,86.254155,7.2,False,0.256
7343e4b3-e00d-43fd-81c0-3d5993c064c2,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-03T08:34:51.596459,84.7,3071.4,13.6,48.8,1692.0,3.65,41.7,72.7,12.816836,86.246045,15.6,False,0.051
d57fdbfb-fa52-4ba3-b689-fb16eea40883,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T11:20:39.387806,87.4,3023.4,12.7,35.3,1895.0,3.32,55.6,73.7,12.819943,86.243829,8.4,False,0.106
5333e969-cb0b-4185-aa61-bc82e3a7f186,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T01:08:23.892519,93.9,2997.0,13.0,96.0,1915.0,2.03,35.8,89.1,12.835394,86.250001,1.5,False,0.077
6c4d1478-51b9-480b-8757-1f81e62509ff,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T05:06:06.972504,77.0,2995.0,12.9,35.2,1595.0,1.28,33.8,90.2,12.81897,86.25695,13.3,False,0.199
4cf9a601-ef91-4220-9eed-2531694fc12c,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T14:48:58.172967,70.2,2761.9,11.6,41.7,1624.0,3.04,32.9,63.5,12.816821,86.243984,19.5,False,0.098
0e032ad2-5406-4ad4-aa60-b312591a3d2e,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-06T05:44:08.685539,82.3,2629.4,12.8,48.1,1548.0,1.23,51.6,66.4,12.816721,86.250272,9.7,False,0.275
2d132fd2-d010-4feb-892e-3115bc32f681,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T07:47:02.405947,106.3,2729.4,12.6,57.6,2153.0,3.0,43.6,65.9,12.825022,86.253384,11.9,False,0.238
222f410e-abae-420a-b852-c4f219ba08a0,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-03T09:42:33.385808,93.3,2509.0,12.3,33.2,1570.0,1.34,58.2,78.9,12.830647,86.247026,12.6,False,0.16
61d35a97-9c89-44f3-8bed-50bf8f573e62,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T20:46:08.997419,95.9,2965.9,12.5,65.7,1337.0,3.39,40.0,92.4,12.825611,86.24459,6.9,False,0.274
a09cac53-60dc-48bb-8889-0448a9e15d60,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-06T13:53:08.946784,80.4,2596.6,12.7,47.8,2225.0,3.12,39.2,63.7,12.830063,86.252584,13.2,False,0.23
ede18043-04cd-4879-8cb5-b03d4fcfc8d0,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T02:44:36.372932,102.6,3125.0,12.6,39.7,1391.0,3.05,56.5,89.5,12.829133,86.254106,3.8,False,0.12
346c72b7-64ea-44d6-9e1c-03ea89b44fe3,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T08:50:46.037585,127.2,2674.4,13.0,80.5,2090.0,4.62,45.7,91.4,12.825785,86.25135,8.2,True,0.872
8c046e35-a41e-452a-bafb-921d3b27a355,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T05:10:29.706214,83.6,2909.1,12.1,85.1,1950.0,3.22,66.8,72.5,12.823429,86.242767,11.3,False,0.014
61a30dee-038b-4cc1-9ab2-94dcab97ca6c,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T09:14:47.516504,89.0,2830.8,13.0,77.4,1953.0,1.83,46.0,70.3,12.818795,86.251004,12.3,False,0.263
b0057478-0cd0-4f12-be7e-7a0a43e27ef9,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T00:02:59.916902,77.9,2553.3,13.5,96.4,2004.0,1.34,59.3,71.7,12.817722,86.250154,9.1,False,0.095
6d852daa-d9ca-4e52-b053-a137830286c4,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T10:07:01.629627,99.5,3275.2,12.9,58.9,2287.0,2.5,50.1,87.3,12.824022,86.256869,9.0,False,0.298
ca86f061-7543-4fae-a4b7-17d1867cce0f,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T21:54:18.016441,94.9,2945.2,12.4,79.6,2193.0,2.71,31.4,72.9,12.818683,86.246596,9.9,False,0.235
52e3ad43-b5ad-4609-aeb0-e7325e36ba91,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-01T23:10:34.157960,88.1,3087.9,12.5,100.0,1864.0,3.02,42.8,80.3,12.831541,86.247921,3.9,False,0.226
e664c6a3-1140-4087-bbb0-4976b13ad8af,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-03T00:09:45.684092,80.7,3143.9,12.5,53.1,1707.0,2.33,47.9,103.6,12.824075,86.244264,3.7,False,0.236
08e754ad-bb55-4157-af52-d445a775c1cc,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T09:55:51.910855,72.0,2649.8,12.4,70.1,1579.0,2.03,50.8,80.1,12.818424,86.260605,10.2,False,0.151
90a16494-2f6e-43aa-9242-60b18369286d,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T08:59:29.092153,90.0,2824.7,12.4,55.8,1439.0,2.53,42.0,91.5,12.835507,86.248017,14.4,False,0.147
6977332f-e302-41c4-9cf6-a29b4b0dfe00,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-07T04:02:52.033569,92.1,3072.6,12.1,71.5,1815.0,3.07,46.8,82.2,12.835145,86.242803,8.4,False,0.24
048c062a-9c29-4825-b967-f33c73ef3307,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T16:32:03.589202,67.0,2782.5,12.9,59.6,2175.0,2.79,57.4,74.6,12.821486,86.258851,3.6,False,0.289
36d28829-bb48-4337-8a9a-fa0a4e595da7,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-07T16:16:21.032379,103.6,2847.7,12.1,85.0,2107.0,2.98,37.8,55.2,12.831901,86.257652,7.2,False,0.051
d68ad88c-d2c3-4795-8412-7c66e7597e91,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-08T23:34:33.449944,87.3,3511.6,12.3,57.2,1615.0,1.15,30.6,79.3,12.827323,86.252929,12.9,False,0.181
d6cf9843-9e35-4f18-b430-450ab722212f,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T01:12:45.123234,89.3,2578.6,12.8,56.4,1353.0,2.57,50.1,62.1,12.828061,86.243392,7.3,False,0.008
5128ecd3-6c92-4307-a8fc-23da9cf25a60,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-10T06:26:18.717677,84.5,3421.1,11.7,75.9,1715.0,4.37,38.2,85.4,12.82929,86.24652,9.1,False,0.198
0a52df71-79b8-4a16-8e5c-746ff49b9e7c,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T05:25:50.708554,73.9,2960.2,12.8,39.2,2423.0,3.06,52.3,66.9,12.81812,86.250639,7.3,False,0.284
85206d05-b0ab-41ff-8a33-d6bd46905a19,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T04:28:21.432714,100.4,2874.1,12.2,87.6,1678.0,2.39,35.5,85.4,12.816542,86.260195,5.8,False,0.216
45cb62b3-cfc9-4189-a956-d7ab26f26614,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-09T19:18:22.856529,79.8,3598.5,12.3,92.0,1719.0,3.03,44.9,91.5,12.832304,86.248148,11.0,False,0.263
a1727c02-e860-4c8f-946a-4b06222c7c96,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-10T09:34:53.222420,81.6,2970.6,12.4,57.8,2239.0,1.88,48.1,52.9,12.823698,86.260107,1.5,False,0.192
105c7cbc-c356-455a-81f9-0bff6043572b,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-08T19:22:00.998610,91.2,2703.4,13.1,86.0,2140.0,3.36,42.0,97.9,12.832451,86.246832,11.5,False,0.057
b5e6c810-b179-4a36-986b-7d54a1eb3c33,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T12:56:31.016102,72.3,3249.8,12.2,88.3,1286.0,2.98,36.7,77.6,12.816251,86.253198,7.7,False,0.06
a881ddc8-2847-4ada-aa6f-9506629e637c,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T12:30:04.048267,93.1,2974.1,12.5,70.1,2430.0,3.76,45.7,82.0,12.817655,86.25712,15.5,False,0.189
fc1ab483-4d9d-4c30-96a2-482d2b553391,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T09:18:12.865819,80.2,3013.4,13.3,54.8,1705.0,2.94,49.8,74.2,12.834238,86.251086,9.7,False,0.006
3568d144-7f72-4846-9885-0cda38b195f6,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-10T07:25:30.426026,167.9,2827.3,13.6,53.5,2154.0,4.99,41.6,136.5,12.81618,86.248295,5.9,True,0.905
273f7e3b-b10a-4b78-bb2f-3c8a5243b5bd,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-09T03:02:47.221858,80.3,2966.6,12.4,89.2,1626.0,2.95,53.4,69.6,12.817084,86.247506,8.6,False,0.116
1659b746-6002-4c53-943d-14d881d13701,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T07:33:05.628604,89.6,3023.0,12.5,33.2,2114.0,2.37,38.3,76.6,12.833283,86.258256,9.3,False,0.254
8276dada-65c9-4c99-82b3-4fd1a42d3ace,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T17:14:17.259626,134.6,3227.6,12.5,59.1,2169.0,5.68,47.0,114.9,12.816782,86.26011,5.1,True,0.771
914e24af-9dc1-460c-a84d-c57a1cf37358,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T09:59:03.149335,77.8,3275.8,12.6,59.1,2027.0,2.04,49.3,76.6,12.819114,86.245358,10.9,False,0.105
31b23c2d-975c-4f26-9742-a865db4b06f2,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T01:52:18.530844,83.5,3086.7,12.9,72.1,1912.0,3.69,53.5,90.3,12.82199,86.252997,4.0,False,0.021
b10c1882-3c9d-410b-9eb1-19b5d032374a,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-10T21:27:53.654882,78.2,3234.5,13.1,80.0,1629.0,2.27,54.1,79.1,12.821261,86.24311,5.0,False,0.055
84ba7629-b18d-454e-91a1-abd671ac776b,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-03T02:38:48.713376,84.4,3247.7,12.0,30.2,2072.0,3.11,47.9,72.2,12.833179,86.25121,8.7,False,0.002
43d909d9-ffb4-4317-99ae-03c00c032515,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-11T10:04:26.086234,79.1,2721.8,12.5,31.1,1987.0,2.36,35.7,99.6,12.822766,86.25199,4.5,False,0.062
062a5ba0-65aa-4fc1-9ef4-ac7ed23c6721,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-07T05:16:07.132006,100.9,3342.9,13.5,36.9,1102.0,2.55,64.7,86.5,12.82831,86.248703,9.0,False,0.209
a24de119-25b1-42b4-8414-f7d55b614346,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T22:27:18.376646,86.4,2720.7,13.1,67.1,2439.0,2.71,42.0,86.1,12.831822,86.242744,10.7,False,0.168
41ed4c4b-d063-4426-a245-2df4bf216de5,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-06T13:34:52.113499,81.8,3420.7,12.7,94.7,2195.0,2.5,50.3,75.7,12.830016,86.258069,7.5,False,0.022
e970d2d2-821d-4231-b683-e07660cf0b1b,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-02T18:51:52.649143,84.8,3036.2,12.7,40.8,1831.0,0.86,47.6,85.4,12.822003,86.255707,4.7,False,0.213
bbbb5a6f-f161-4673-b908-5b8462808258,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-05T15:45:16.690339,85.9,3204.7,11.9,27.1,1587.0,3.15,46.4,89.6,12.821992,86.248568,3.6,False,0.266
d0b27a67-2880-43fd-ae6f-f4f098e3e39b,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-09T08:36:13.017803,90.8,2917.3,12.7,59.0,1989.0,2.72,45.6,86.4,12.82077,86.246945,11.2,False,0.239
ceef2573-fa16-4aae-95dd-62bcd8c35e26,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-10T15:03:06.237935,91.2,2828.2,13.2,83.0,1708.0,3.04,48.7,93.7,12.834099,86.251083,12.7,False,0.114
bb1903b9-375e-450c-a0ba-f7f03bae5161,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-14T07:05:28.939258,77.2,3051.7,13.0,55.0,1656.0,3.87,56.4,66.0,12.818098,86.243661,1.9,False,0.162
2ea4461a-ad2b-4292-9cd9-f12a8808cb97,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-12T00:07:00.766329,97.9,2803.7,12.6,59.2,1920.0,1.25,58.8,85.2,12.827151,86.242285,12.2,False,0.269
2255c0b5-4d1b-4526-afa2-1b2ac29ccf5b,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-06T12:09:30.658701,79.3,3163.8,13.1,41.4,1377.0,1.84,37.3,84.9,12.820447,86.245093,7.5,False,0.255
2713ccfa-91d3-4b9c-88f5-6fa660248aed,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T22:59:57.736225,79.2,3178.7,12.0,47.8,2033.0,1.92,38.8,82.0,12.831267,86.254785,11.9,False,0.092
bb0e1d14-bec1-4892-b482-a68edaaaa505,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-09T12:34:55.278325,89.4,2861.7,12.1,89.0,1934.0,3.0,37.6,62.9,12.820408,86.241885,7.7,False,0.154
0d73264f-520e-4cfa-ab33-00648e6cf38f,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-14T12:49:32.744572,91.6,3067.4,12.5,21.9,1660.0,0.61,47.1,95.5,12.834017,86.248817,13.6,False,0.269
4a3bdfe0-82d5-4a7e-8f1e-272d7c70cedf,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-14T13:19:16.329509,72.7,3090.5,13.2,92.9,1491.0,0.97,46.5,83.6,12.815918,86.246195,12.0,False,0.107
7a325867-96f6-436b-ad13-82d210292fff,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-04T03:47:59.672071,81.0,3101.4,13.0,77.5,1596.0,2.56,52.8,76.6,12.835201,86.249095,5.5,False,0.205
91a3ba70-2287-4991-935f-bf967795262c,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-08T10:21:52.680423,96.1,3065.7,12.8,86.3,2285.0,3.75,41.2,72.8,12.819183,86.248479,0.0,False,0.267
1afb390b-f7c1-4f27-8661-6f8c4cd35c02,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-14T16:29:53.461353,78.9,2823.6,12.5,84.1,1576.0,3.66,36.1,77.7,12.819609,86.250518,5.0,False,0.214
825550ab-1f6a-43ab-b88e-b81893500616,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-07T05:03:49.466945,83.5,2689.5,12.1,81.2,1072.0,2.35,31.2,74.3,12.824574,86.253501,8.4,False,0.276
006b7d0f-0a78-494f-8355-c782a96cc15e,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-08T11:48:34.021649,89.2,3085.9,12.8,33.6,1639.0,2.52,38.2,82.5,12.828185,86.257534,15.9,False,0.295
a546d4a7-f64f-4449-a813-c25e3effc81d,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-10T00:56:36.952216,77.1,3077.2,12.6,54.4,1138.0,1.85,24.5,97.8,12.815627,86.253364,12.7,False,0.109
cb370117-0729-4dc3-a079-f1a647263857,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-07T19:34:52.859119,71.9,3250.3,12.5,56.3,1379.0,3.26,45.3,84.5,12.820242,86.250356,7.0,False,0.168
7ee1830f-4302-4c55-a7a5-bc5c1b242b2e,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-14T08:20:35.399044,96.3,2604.1,12.4,65.6,1378.0,0.88,61.9,93.1,12.821584,86.250419,12.6,False,0.195
0d5b75bc-7624-4b54-90a9-60fd46a19f59,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2026-07-16T20:13:11.574120,85.4,3210.5,11.8,32.5,1790.0,2.32,42.4,99.9,12.825155,86.245428,7.6,False,0.167
822193e8-d80a-4fb1-b4d8-ac27bdbb6973,2b98e130-e6ae-438b-bcf6-a122ba1e33b2,2026-06-30T15:19:55.530278,85.2,2735.1,11.8,43.3,2304.0,3.47,28.1,78.1,18.184837,86.817415,10.9,False,0.061
a199ba0c-5f13-4b3b-9305-f902f2a6f4a8,2b98e130-e6ae-438b-bcf6-a122ba1e33b2,2026-06-30T17:52:14.100694,84.6,2853.4,12.0,89.5,1975.0,1.99,44.2,80.9,18.179909,86.80895,7.7,False,0.079
11084f5c-e3cd-4407-9c7b-d47b94c028e0,2b98e130-e6ae-438b-bcf6-a122ba1e33b2,2026-06-30T21:57:27.535333,90.5,3120.4,11.9,43.5,1750.0,1.86,57.8,61.0,18.198188,86.803564,11.7,False,0.258
