id,customer_id,rental_id,rating,comment,sentiment_score,categories,created_at
c3cd4b06-a80d-4a3f-9f65-3f816ed0f4ab,0f13ce4b-33a8-4e88-aa71-9d5000ba5158,ecc80a3f-ea27-42f7-8fd9-dea408cf1dc3,3,"Decent experience, room for improvement.",0.24,"[""delivery""]",2025-07-14
46972823-092d-4c26-aefd-530d9467917a,694fca20-72e6-47d5-b246-acc57eb09b95,a620d8ed-bc4e-4e3d-a524-1c7ca2f7a0b0,4,Very satisfied with the rental experience.,0.95,"[""communication"", ""pricing""]",2024-09-24
89609c3b-7245-405f-a7b1-02fe39fa3cce,f29c5b00-a6fe-4b3e-aa63-d9cf9fd74d48,f7b8465a-f55f-4190-bb43-cf0c1cc35be6,5,Machine was in top condition.,0.993,"[""pricing""]",2024-08-18
bbadcd4d-c64e-4048-8353-5f7aa82a1a70,2b04ea90-4ead-4b58-912d-a64ec9694a0c,befac215-e838-4689-afb7-0cb81f01e4b7,4,"Excellent equipment, worked perfectly on site.",0.632,"[""delivery""]",2025-05-17
2cf67d15-b3e1-4cf4-bc07-c7eb1d55f358,abd04790-170c-4c35-822f-32406f606ca5,a7fa0533-c750-4690-9a85-da737a91b44c,5,Very satisfied with the rental experience.,0.979,"[""equipment_quality"", ""communication""]",2026-02-08
07ffdfe0-2c52-4f02-a832-2dfffc4e8d23,124bd83d-5184-4007-bb65-d189bf5495e8,064e2a76-65f1-446b-bc38-d1a8c5fc99c3,3,"Decent experience, room for improvement.",0.469,"[""pricing"", ""service""]",2025-01-01
8f689120-a272-4f21-905a-1f223d49bc42,86c3a2ec-f32e-4da3-8174-6e60c5702ac8,efd2c240-809a-4d86-99dd-5fd9e7db3074,3,"Decent experience, room for improvement.",0.202,"[""equipment_quality"", ""communication"", ""service""]",2025-07-25
a80bae0d-ce14-4dd6-a69c-dea556030424,662051b8-fb78-407a-b951-c5ff0ea3c966,0cd9889d-4afc-4443-a122-e6b0fb15abfb,5,Machine was in top condition.,0.868,"[""delivery""]",2026-06-30
0ea31519-0eaf-44da-9ecf-36b19c8874ce,f6e95077-b010-4354-9b49-bc9b6f6deb5d,66722878-0d76-4645-b174-0a388e3adf0b,4,"Professional team, will rent again.",0.882,"[""communication"", ""equipment_quality"", ""service""]",2025-11-03
cbe93af4-da0f-4ebc-b5a4-c0828bc88922,5229355e-2f81-4893-82cc-1a15fb16b26d,baa9d40f-4372-4b59-8bc7-06a9fd623746,4,Machine was in top condition.,0.794,"[""delivery""]",2026-02-27
bd309862-dfb7-4ef0-863c-017fc8bdb210,930e80c5-5d08-4519-b58c-256246376e91,49172f2e-408d-470d-85cf-3b8def182c62,5,"Excellent equipment, worked perfectly on site.",0.674,"[""equipment_quality"", ""pricing""]",2024-09-29
dd35e428-a8f7-43fa-a922-0f08c59a415f,b81ba5de-7041-49e7-a3f5-37f7f61d59a4,ebc845f8-70d1-466a-9295-b5a761d339c9,4,Very satisfied with the rental experience.,0.809,"[""pricing"", ""delivery""]",2025-04-01
c09e7fd9-f135-4ca2-a0e2-ef0f1e9a2fc5,76e7a621-003e-42cc-9f06-fea80a0747ca,f2ed3b67-5b73-42e0-ad8e-20c40c9dfdcc,1,Customer support could be more responsive.,-0.026,"[""equipment_quality""]",2026-05-12
93b92843-c546-4057-8440-4373e4a28be6,04b23723-2b58-4f4d-adc4-05e0ea43c46c,843014a2-12c7-486a-bfa3-273fd01903a7,5,"Excellent equipment, worked perfectly on site.",0.644,"[""delivery"", ""pricing""]",2026-04-17
e105e842-de12-482d-bd30-141436a50f30,1b90b616-f317-4e8d-80cc-ebc097f2b812,822d9029-1396-447b-87ae-cdfc4ba09530,4,"Excellent equipment, worked perfectly on site.",0.812,"[""equipment_quality"", ""delivery"", ""service""]",2024-12-26
005c49ff-b29a-44ce-97c7-577f92b70638,dadc1591-c166-4ef7-a23b-43a8cb2c1dba,328c9dee-b852-4902-8aeb-4687a0dedac9,5,"Great service, delivery was on time.",0.711,"[""communication"", ""equipment_quality"", ""delivery""]",2026-01-20
8595bf34-ecb3-42d9-a7e9-227a03846f2c,d0bda241-2bb1-4a4d-9ebb-a56c96f85c7b,97a76a26-d0ab-40af-bbd2-b7147761da55,3,"Decent experience, room for improvement.",0.365,"[""delivery"", ""service"", ""pricing""]",2026-05-04
9feb5a15-3de2-45db-afc9-acb808f3e3ab,6a9e9061-7336-48ff-bc33-3537b6f922a6,3eda5821-8f98-45db-b75a-d1649d4ca571,2,Machine needed maintenance during rental.,-0.048,"[""pricing"", ""communication""]",2024-10-21
71ed5d6e-2bba-4613-a041-2ed3a08d583d,f56dc739-0cae-417b-b7b4-5b1b8a53c810,1036c570-4dad-4c3e-8367-29a19015c90c,5,"Professional team, will rent again.",0.991,"[""delivery""]",2024-09-27
cae4bfe0-7f5c-4911-b427-e5fd5e662928,1d6b8257-1728-4d7c-8d72-7d1224245aeb,cb154ffe-db81-40cf-b0b2-3faa4596736b,5,Very satisfied with the rental experience.,0.762,"[""delivery"", ""service""]",2025-02-26
46a53ff7-2f0d-4a4e-9078-9db8ecaef66c,6e2e99a4-a052-4bbe-b097-030dc3c65633,421c917c-fce7-4b01-9bfc-f6e0309db867,3,"Decent experience, room for improvement.",0.555,"[""pricing""]",2025-10-21
1d0e7d50-a5fc-430a-9375-e60f96ac2fd2,76647c96-3126-4cc2-b315-7941cdbca7f7,296976c3-43d7-4193-8af8-765e61182c48,2,Delivery was delayed by 2 days.,-0.797,"[""delivery"", ""service"", ""pricing""]",2025-03-11
c9d17f8a-55ba-4df0-b5e5-ccea0711f20b,c952a0f2-7625-4b7e-b1c9-927504aba3d2,528df0aa-aeb2-44ec-9ccd-9f998d91115c,2,Machine needed maintenance during rental.,-0.679,"[""delivery"", ""equipment_quality"", ""pricing""]",2025-09-26
8f7d023c-8641-4ea6-af0f-f10aaacdcb4e,2b04ea90-4ead-4b58-912d-a64ec9694a0c,f5a4b31f-badb-4621-887c-c935d930c429,3,"Decent experience, room for improvement.",0.513,"[""pricing""]",2026-03-08
38201e26-5fe4-4db0-bba4-e695ff7fd387,926a6948-12d2-420d-b960-eaaca6965dbd,952cba1f-31a1-4817-b008-7efb038ecc9c,3,"Decent experience, room for improvement.",0.527,"[""delivery""]",2026-01-21
845eeea3-2c2c-4ab7-b48c-998eec4e28f9,f56dc739-0cae-417b-b7b4-5b1b8a53c810,7e0a8628-35de-48d6-a0ba-4d763bf4563a,4,"Excellent equipment, worked perfectly on site.",0.696,"[""delivery"", ""pricing""]",2025-05-03
0f09b353-bafb-49f9-ae36-18b79348f86c,28627096-2515-4248-ae96-230506f08787,bd1d2ffd-4468-42e6-aec4-0ca16ee52276,3,"Decent experience, room for improvement.",0.409,"[""service"", ""equipment_quality""]",2025-11-15
68286cc7-1869-4129-b0f2-d75abcd19be3,a1e58be3-3048-4742-80d4-9d1aed1da5ec,e524683b-91a9-4b85-a30b-d4129feec4ea,4,"Great service, delivery was on time.",0.963,"[""pricing""]",2025-12-01
7e668b23-65cc-456b-9db3-3876af6c53d4,217454e0-ca62-4221-8833-9a8a0541a408,c813a3ac-c671-4877-87a0-85d3749203ff,4,"Excellent equipment, worked perfectly on site.",0.925,"[""communication"", ""pricing"", ""delivery""]",2026-04-19
92521774-a220-42f8-829e-607309801238,a8d63531-e89c-4faf-8671-b1dda0f09256,9024eeed-2ba3-4539-9134-62e2c2fd9e3e,5,"Excellent equipment, worked perfectly on site.",0.802,"[""equipment_quality"", ""delivery""]",2026-02-23
6fa02182-f08d-4158-abf7-918727dc29e3,f2097674-89c1-4f81-8ddc-810c9bf9a0e0,48acf2c4-c7dc-40b6-9b66-462eb7aea1d6,3,"Decent experience, room for improvement.",0.565,"[""delivery"", ""communication"", ""pricing""]",2025-08-07
3e3a6551-2098-405d-8d41-a7aad1665a5a,c3770f50-7096-4ffa-8ec8-3df91ff0f2c8,ee9cfa54-096f-4d9e-a46d-d0f5525013f8,3,"Decent experience, room for improvement.",0.32,"[""communication"", ""pricing""]",2024-08-30
105560ae-1a45-404f-b698-8ba9c409d67f,c6f3db6b-c7d1-4e65-93bc-535cf64e3e62,1b040dd0-e69c-4437-bfa9-9f3d21332deb,5,Very satisfied with the rental experience.,0.859,"[""pricing""]",2025-09-18
c161af48-3259-4a09-aef6-9b069c81dbd6,37b3b1b8-ae9e-44c5-a5cc-4a5d8b3eb007,77b2e3d6-5428-427d-991a-8b6ce936f0ae,5,"Excellent equipment, worked perfectly on site.",0.94,"[""pricing"", ""communication""]",2026-02-24
7b724e49-11a6-41b1-9748-8dd6866d7d7c,aec30178-605b-42a8-a94c-df32b0f497bd,340086e8-5830-4dcb-9f67-1188d7818e4f,4,"Professional team, will rent again.",0.765,"[""communication""]",2025-04-19
1468c352-11c6-418d-a7b9-6dc8424ca49c,4136fcc5-d418-41b8-ae83-3c128d430cf9,53113d81-32c3-4808-9032-bb357f7ae413,4,Very satisfied with the rental experience.,0.743,"[""pricing"", ""service"", ""communication""]",2024-08-07
e614f277-7323-4ea8-856b-4102d704e009,0afc5ef1-d838-4cba-848e-160931cb192f,8a0c2f07-149f-44c4-a3df-972ee456f7dc,1,Pricing was higher than expected.,-0.875,"[""service""]",2025-10-26
2b6d19a3-a07c-4fe0-b8f1-8f802003e1fc,62ff3973-e6e5-498c-96e4-248eb59183e3,d588f746-b529-4b2c-b488-d5a7ea9cb145,3,"Decent experience, room for improvement.",0.522,"[""pricing"", ""communication"", ""equipment_quality""]",2025-01-26
c65a3af6-eb60-4bc0-9897-2f7312b0b261,a14deceb-f9b0-4286-a069-9c291a911000,07be8cb8-099a-460c-965f-3f8ae01903fb,5,"Great service, delivery was on time.",0.672,"[""communication"", ""service"", ""delivery""]",2026-06-08
2014afae-cbd6-48d1-98ac-93111f0d9185,dadc1591-c166-4ef7-a23b-43a8cb2c1dba,b19080ef-29be-4e5e-bebe-61d90092fa75,5,Machine was in top condition.,0.886,"[""delivery"", ""service""]",2026-01-20
d03da73a-a8ed-4eb6-a32b-04e52a7ca2af,4cf6ec55-a7f7-463a-b26c-5fa9ecff193c,8a86abb9-a352-464d-97a1-41931ba1724d,3,"Decent experience, room for improvement.",0.218,"[""service""]",2026-04-30
5960e9be-2fec-41e7-8aa0-18a499fef282,c9300334-c177-4f75-8b92-06f96c003057,8a5b0313-a929-4b41-8c50-4ec2281713f4,5,"Great service, delivery was on time.",0.953,"[""delivery"", ""equipment_quality"", ""service""]",2025-09-11
9ab16f6e-64fc-47d6-a34c-eb703a132c3f,828d1746-672a-4755-a85d-fc6f8869d1f2,ea8dec59-95c3-4e86-8de1-19fce12b63cb,5,Very satisfied with the rental experience.,0.813,"[""pricing""]",2026-03-22
404bffb0-a897-43f8-974b-11586664680b,662051b8-fb78-407a-b951-c5ff0ea3c966,6fbc7710-0f0f-4901-a5a3-62608fd27d21,5,"Excellent equipment, worked perfectly on site.",0.915,"[""service""]",2026-03-18
fa792950-7817-4b2c-8aca-6c14b889377c,39fee45e-547c-4ea0-aa42-fdb317c7996a,4d5b60d2-2518-4467-968f-73e850d1a8f8,2,Delivery was delayed by 2 days.,-0.518,"[""equipment_quality"", ""communication"", ""pricing""]",2026-03-16
757535b7-2d4a-4f52-8560-d04deb598773,2138c6c8-dd06-4493-96dd-1325c5d121f7,6eb0ba9c-e35c-48d0-8181-da6839c09e39,1,Machine needed maintenance during rental.,-0.681,"[""communication"", ""service""]",2025-10-09
47338084-3349-4215-83d1-cedbe0c0637a,035c0bf2-10b9-4eb6-aa15-b3f44f78f2e4,8e308cce-c590-4c43-9fa4-8e56dc45fb3f,4,"Great service, delivery was on time.",0.868,"[""delivery""]",2025-03-05
65c3423c-8e09-47cc-8123-6a4464a6f6c7,3af4598c-f599-45e0-b27b-8e366d645c50,0ae3c34e-9781-49ca-881c-067980b81821,5,Very satisfied with the rental experience.,0.765,"[""equipment_quality"", ""communication""]",2025-03-01
835382e5-4368-4ad5-a2b5-5b24bfb052e3,930e80c5-5d08-4519-b58c-256246376e91,6a9d2f22-ecf9-4ce6-8280-829adf3ebef3,5,Very satisfied with the rental experience.,0.605,"[""pricing""]",2025-11-05
8f0357f3-da7a-4a33-9170-6e826dcec227,6a9e9061-7336-48ff-bc33-3537b6f922a6,5a082d69-aa77-49fb-afc1-e4bbf958a518,4,"Professional team, will rent again.",0.71,"[""communication""]",2026-07-15
4891cd15-4b17-4d09-a611-5b94c69fcf0d,421634a2-1632-4e68-8f4c-2c882284ce4a,2f1266be-3ab6-4317-9329-96461a35676d,3,"Decent experience, room for improvement.",0.213,"[""communication"", ""service""]",2024-08-26
5ee50ac2-a053-4332-8eee-19dba39a5c53,1d6b8257-1728-4d7c-8d72-7d1224245aeb,34f6073b-0092-4c01-bb8f-53ce866cdaec,3,"Decent experience, room for improvement.",0.591,"[""equipment_quality""]",2026-03-06
17de8956-50c4-4938-b5b7-50443106ebfb,cfda6bfa-1868-40a5-b8ca-6081459e10d8,e30a9d07-fe3c-47e2-85ba-0124262ccb79,4,Very satisfied with the rental experience.,0.848,"[""pricing""]",2025-12-31
c462b813-5e65-40dd-8398-cf5205b488cc,c952a0f2-7625-4b7e-b1c9-927504aba3d2,70ea8851-087c-47f8-a9f8-b11283caf82c,5,"Professional team, will rent again.",0.935,"[""delivery""]",2026-07-04
c0b08ff7-58fd-4093-a469-867dc77f138f,b0ceb5f8-ad0e-42f9-a554-1960a0ed8997,7d872de6-429e-4d7f-ae81-208b10767fee,4,"Great service, delivery was on time.",0.775,"[""delivery"", ""service""]",2024-10-07
c4fd3a06-3ba9-4a22-bd4f-8e6f7887059d,051f3965-8927-4e21-aa88-d1eaccf7ff9b,930acea0-4e38-462d-aea6-afefef0d7c3a,3,"Decent experience, room for improvement.",0.294,"[""pricing"", ""service""]",2026-03-02
82b1e42e-ac79-4a31-9eab-000072abd592,6ff51d1a-5577-4866-93bf-ecc7450b9784,83da0d7d-7efd-436b-8a07-5a3294cab9b3,5,"Excellent equipment, worked perfectly on site.",0.973,"[""delivery"", ""communication"", ""service""]",2026-01-30
0bae067f-c299-4a4d-b128-3eb815fc6a05,654dddf4-fb54-4de8-bed2-79ced8278028,5d85f53b-ea48-4eb9-856f-e65aa1b0a4c1,4,Machine was in top condition.,0.85,"[""service"", ""pricing"", ""communication""]",2026-04-09
23244945-a5a8-48fb-b777-560a62ca3540,07f4921e-099c-4d48-9e53-ec1b8c15bf6f,d9853353-a328-4b21-a5f1-395907c85f9a,5,"Professional team, will rent again.",0.855,"[""service"", ""communication"", ""delivery""]",2024-11-11
3285cc7e-ddcd-409a-a85a-47d268e0df2d,b0ceb5f8-ad0e-42f9-a554-1960a0ed8997,f5d96f28-7014-4c4d-aa62-81bdbd9e6c2b,2,Delivery was delayed by 2 days.,-0.803,"[""equipment_quality""]",2025-05-26
a24a55a9-478b-41a7-aeea-0d1cc85dd971,8afccdd5-a2a5-4249-b270-330d173f26df,a1280c20-5866-450e-b894-c2afa834b046,5,"Excellent equipment, worked perfectly on site.",0.97,"[""service""]",2025-11-16
0cf257c4-11eb-402d-a6de-3cf6ffd7c54d,39fee45e-547c-4ea0-aa42-fdb317c7996a,c7c90d9d-8fc3-4ecc-90d8-1c604a9a982e,5,"Professional team, will rent again.",0.723,"[""communication"", ""equipment_quality"", ""pricing""]",2025-10-21
3a39dfe6-02f1-424b-93ff-d7b39c8e3c32,875ba428-18a8-4688-8ae3-6f0274a5017b,acdb529d-fc86-4ec6-9353-67cef9f70315,3,"Decent experience, room for improvement.",0.421,"[""communication"", ""pricing"", ""service""]",2025-08-26
d2fd7e5b-50ea-4d41-98ec-d2b3b506f868,fa1aba87-5e36-4b91-8fe6-51843a62ecd6,cfafabae-ff13-40e3-a139-17463ff00c45,5,"Professional team, will rent again.",0.877,"[""pricing"", ""communication"", ""service""]",2026-06-19
c5b5a488-c6d6-4dcc-ad31-2cda4a256cf0,d0921577-6c43-4887-bb94-765c4c839e80,e441e01c-aa11-4d1c-80a4-61022724a2f0,4,"Excellent equipment, worked perfectly on site.",0.734,"[""delivery"", ""service""]",2026-05-08
268d745f-991d-439c-be40-e3d8d1001eaf,d299015a-a646-4e51-a52e-955471ad806a,a84f8d28-96c8-4cd4-b0f8-761773aab004,4,"Great service, delivery was on time.",0.638,"[""service"", ""equipment_quality""]",2026-06-26
97457462-6ca7-4be8-a48e-062f8c092b35,66ac95a5-e673-4803-b91d-4c51a3e177ec,3981dc2a-d84b-4f5a-b4d8-db4259cdfe14,5,"Professional team, will rent again.",0.94,"[""equipment_quality""]",2026-01-08
75c6ff1d-9e41-4ae9-8f4c-d6781e54f197,a14deceb-f9b0-4286-a069-9c291a911000,dee5a459-f176-4074-bbc7-b674bdfe6fed,5,"Professional team, will rent again.",0.941,"[""pricing"", ""communication""]",2025-06-24
e65ce4f4-9f92-4006-8c82-bd38e0f8b264,2b04ea90-4ead-4b58-912d-a64ec9694a0c,60a806c6-9e8e-41af-96b2-860ca222ff42,3,"Decent experience, room for improvement.",0.59,"[""equipment_quality"", ""service""]",2024-12-31
1f2cc0ed-0db6-4e5b-8cb5-a1ea6a786e9f,abdec9da-09ae-4e7c-9e1a-2021fa40b6fb,35bc06d7-383a-4b53-8126-985b8b20e434,4,Very satisfied with the rental experience.,0.889,"[""equipment_quality"", ""delivery"", ""service""]",2025-06-06
0820e2dc-9da0-4afa-a89f-9a77ceda4fae,fa1aba87-5e36-4b91-8fe6-51843a62ecd6,0d63aeb6-6dbf-4d3c-9977-158ba815c553,4,Very satisfied with the rental experience.,0.674,"[""equipment_quality""]",2026-03-11
0270a1dc-20c2-433c-9b96-12d23bfb5c16,76647c96-3126-4cc2-b315-7941cdbca7f7,6edc1e5b-04fb-45b2-97ae-8abf501a2cd9,4,Very satisfied with the rental experience.,0.93,"[""delivery""]",2024-12-28
83669672-b4ee-4f85-ba0e-98ff8acd1de3,80dd0ed4-9c7d-48c0-8339-6e503fe87e92,33bcb3dd-0bf2-47f6-92aa-c9236e09e93a,4,"Professional team, will rent again.",0.965,"[""equipment_quality"", ""pricing"", ""communication""]",2024-09-21
905119e0-56c6-461c-a3a0-c96590e83dc8,4236e673-ef5d-4ba1-94df-857605a8084d,abe41a6f-bb36-4f96-9dce-56ffb288c137,5,Very satisfied with the rental experience.,0.744,"[""delivery"", ""communication"", ""equipment_quality""]",2025-06-25
5f94465b-7fce-42eb-8d00-c9ccf9550d67,5b32d7b1-04db-48ac-aaf5-d121a60ded76,da5e6370-0245-4a86-b4dd-36aaab7be136,4,Machine was in top condition.,0.688,"[""equipment_quality"", ""pricing"", ""service""]",2025-02-18
44c28958-cca9-4974-8256-1c40991d7021,33411ea5-6f70-4054-81aa-fb7279cc456e,89d4c4b6-fcc1-4b21-8b9b-ae4a603c7338,5,"Excellent equipment, worked perfectly on site.",0.891,"[""delivery""]",2024-10-22
97b851c3-0ff0-40b8-a3f4-7f55c3423bbf,813bfadf-77e8-4be9-b0c6-16fae77e358c,0cc378ca-c6b2-49ef-9622-d7ed5276179b,5,Machine was in top condition.,0.826,"[""delivery""]",2025-09-26
0c830245-5c68-4add-a8d5-99ab0a3f1c18,9ad4451e-ad14-4dad-a808-cd0a259d20eb,cae5a58e-0be1-4c4d-b2cc-2dddd319ae54,4,"Great service, delivery was on time.",0.628,"[""service""]",2025-02-04
ee1df5a1-743a-47b6-a412-5aa9b0da4a08,ff5c59ce-b7d4-4309-8726-dbeb94e2dd91,a74164da-9443-4629-86d9-0d438c1361c9,4,"Great service, delivery was on time.",0.773,"[""communication"", ""service"", ""equipment_quality""]",2025-08-02
b0b05deb-0f71-44d0-bef2-e0685622443f,bba0a92a-9bde-4c8f-869f-eca467215e00,4da57ae7-2214-46db-a4f3-ca0be56b2d5d,2,Delivery was delayed by 2 days.,-0.6,"[""communication"", ""delivery"", ""equipment_quality""]",2025-09-13
6643959d-2e66-447d-9b89-fd5dedfd8b11,f28f4751-3cf3-4c7f-ac99-d9e9df03a0bc,636b1aea-14cb-4613-abc5-3c402639e063,3,"Decent experience, room for improvement.",0.341,"[""communication""]",2025-12-17
152e7ab9-3c7f-4916-a84d-451bf3fb8692,3d72e7ae-13d1-4ed5-aa94-9ef92f1ed0ab,d8d7a5d7-caa9-4fcc-9cb2-0cf1aef1e921,4,Very satisfied with the rental experience.,0.909,"[""service"", ""delivery""]",2025-11-30
531b940f-b905-481d-b49d-93d3dc2a95ab,7225b43f-3e06-47ce-8a9a-fafcacf310b6,c40b5f3e-995d-4316-91f4-1d6c0ca3d03d,5,"Excellent equipment, worked perfectly on site.",0.953,"[""equipment_quality"", ""communication""]",2024-09-16
648ecfda-8af8-4d17-8ec8-6c3249f7ff6b,035c0bf2-10b9-4eb6-aa15-b3f44f78f2e4,b847281f-bf15-48d7-9982-5ea572ab8346,5,"Great service, delivery was on time.",0.673,"[""pricing"", ""equipment_quality""]",2024-11-10
ebe6340d-efb0-495e-8ade-6dc2b4debe00,3d72e7ae-13d1-4ed5-aa94-9ef92f1ed0ab,9518b051-e6d8-468d-8d88-0ef66a01431a,5,"Excellent equipment, worked perfectly on site.",0.851,"[""communication""]",2024-12-10
82e35214-13d0-4cb9-8adf-bb6d4dcf1bc0,d6167d47-7515-46db-9313-a2084b507ebc,72b69c3a-da6b-406c-bc7e-8106e6a48188,5,"Great service, delivery was on time.",0.702,"[""communication"", ""delivery"", ""equipment_quality""]",2025-06-28
9a72e286-c40a-4d82-8034-6797d25871e6,3e2bc8c1-8cf5-40ff-afa7-fab4570ea542,d3626a57-8221-40b4-9b7b-608ad960de63,3,"Decent experience, room for improvement.",0.279,"[""communication"", ""equipment_quality"", ""pricing""]",2026-04-23
db9bd194-47c6-4698-81bc-dcfab9355f02,2d5b73fb-3360-43e3-ac08-cf0358ca5966,146bbfa0-04b0-49b6-a280-895902d70725,5,"Professional team, will rent again.",0.994,"[""equipment_quality"", ""communication"", ""delivery""]",2024-11-30
5f1fc07f-b361-4617-95d6-548bfd712e43,82ea7a64-63ee-4c10-80a6-fdcc7d322da6,6b1e7b3b-2337-4921-9bed-080a0e737d44,5,"Great service, delivery was on time.",0.742,"[""service"", ""communication"", ""pricing""]",2024-10-25
16cfa597-6ec0-428f-b027-08f38c1c809a,3af4598c-f599-45e0-b27b-8e366d645c50,85e9d786-c2f4-4029-a547-e46f43c2dc30,5,"Excellent equipment, worked perfectly on site.",0.861,"[""equipment_quality"", ""communication""]",2025-11-02
d067db26-9fdd-4dec-852f-e592017779d6,1ca9595e-b927-4c8b-a17f-323e0c283060,4745d249-228b-49be-80d4-c6283c1df338,5,"Great service, delivery was on time.",0.757,"[""equipment_quality"", ""service"", ""pricing""]",2025-03-26
b29d225b-f168-4b76-a845-d6ac3c3045e6,813bfadf-77e8-4be9-b0c6-16fae77e358c,2f3043c3-3bc5-4b05-9c70-71b83d8f2129,3,"Decent experience, room for improvement.",0.273,"[""equipment_quality""]",2026-04-04
a9373c79-fcce-4654-93d6-a1fd54ae9786,e7def941-4235-4802-83bb-ab6146c36cda,95adc2d1-c758-4c02-a55c-45ec9145d38a,5,"Professional team, will rent again.",0.63,"[""delivery"", ""service""]",2025-12-07
48c78cab-62fa-48a9-9ac9-aa093fc74b5f,0bd1b1eb-11c6-49df-88eb-31691f867bf5,0abb3b41-780a-40aa-95b1-2e7147ba7a08,2,Machine needed maintenance during rental.,-0.277,"[""pricing"", ""service""]",2025-09-05
23ab01e1-8979-409b-b2f8-f4e5639db209,c9300334-c177-4f75-8b92-06f96c003057,264d535d-0b98-44a0-95e1-e175741fe3a3,2,Pricing was higher than expected.,-0.722,"[""pricing"", ""service"", ""equipment_quality""]",2025-06-09
7e1b06bd-d799-4cbc-bf0d-428e03c220da,6b567828-70f9-42ea-aa79-c824a239f12b,04afd936-3ca3-4c95-acb7-62400cc80fbb,3,"Decent experience, room for improvement.",0.546,"[""communication"", ""pricing"", ""service""]",2024-10-09
94fa6fe8-1668-48f2-91a6-d4ea018529ae,ff5c59ce-b7d4-4309-8726-dbeb94e2dd91,1bb797de-2325-464c-a804-a85fa33ea318,2,Equipment had some issues during operation.,-0.708,"[""delivery""]",2024-08-31
cc4a9f26-6800-4647-a232-85ca8c739055,5d9f6cae-2fb3-41ea-9f08-fbc1573ee862,50266b51-a2f3-40f4-a607-c36f4d14ba87,4,Very satisfied with the rental experience.,0.656,"[""service"", ""delivery""]",2025-08-12
e276fdc2-43cd-4e5a-a9f2-9609258b29c0,33837d43-76dd-4f9e-b1e3-f1845b7bbc95,765d303c-fb0c-4f36-a26d-ab8345be92da,1,Delivery was delayed by 2 days.,-0.905,"[""service"", ""communication""]",2025-04-02
da170c79-5e0b-4ef3-b55b-0989990993a7,d299015a-a646-4e51-a52e-955471ad806a,1787bbbc-ee48-44dd-aa37-e0b19ab603bc,5,Very satisfied with the rental experience.,0.722,"[""service"", ""delivery""]",2024-10-23
c1c5cfa1-a9fb-43ba-8966-bfb2749edf8c,3f483723-85eb-43fc-aa06-a41e4b92850a,9b8ea41f-f1bf-49bd-99be-94caccf9386f,5,Very satisfied with the rental experience.,0.873,"[""equipment_quality"", ""service"", ""pricing""]",2025-07-31
39d3fdff-a36e-4614-9405-2f3d044ab85e,d6167d47-7515-46db-9313-a2084b507ebc,ecb9000c-b6e4-45fd-abe7-b529812efc22,3,"Decent experience, room for improvement.",0.355,"[""pricing""]",2025-12-26
106f5566-2dc5-47d4-b85f-79292cd82385,c9300334-c177-4f75-8b92-06f96c003057,21d399f1-b4d3-438d-9df6-0bb78ba368be,2,Customer support could be more responsive.,-0.795,"[""service""]",2026-06-07
84f740d3-79b8-497e-9ad2-c802821cde10,875ba428-18a8-4688-8ae3-6f0274a5017b,00f99d36-96cd-4fb9-a7ca-071e2c9a5daa,4,"Excellent equipment, worked perfectly on site.",0.753,"[""equipment_quality""]",2025-09-12
65f82322-d663-41d1-af73-99c767f3eeaf,930e80c5-5d08-4519-b58c-256246376e91,7022b8b0-8604-4212-9f91-1eeb091bf9ed,4,"Great service, delivery was on time.",0.917,"[""communication"", ""delivery"", ""equipment_quality""]",2025-03-17
02d0b0f4-6c1e-46bf-a21a-0c2524e38df4,503ca1d3-a10d-40ee-a3fa-d96d29036cef,07143ac5-299b-4119-a7d4-5da61a176489,5,"Excellent equipment, worked perfectly on site.",0.856,"[""equipment_quality""]",2026-01-13
404a374d-8acc-4c62-b432-4a239250029e,edcd7270-7c38-4e2b-a544-37d79eae44b4,aa025232-5a63-42b6-87ed-39208f17f732,5,"Professional team, will rent again.",0.757,"[""equipment_quality"", ""communication"", ""delivery""]",2025-06-22
5106e9df-ac1d-4d92-9c5f-9aa955a9cd42,4cf6ec55-a7f7-463a-b26c-5fa9ecff193c,0b338213-2934-432e-82a8-61c746ea0c9d,5,"Excellent equipment, worked perfectly on site.",0.639,"[""equipment_quality"", ""communication""]",2025-04-08
3a4f4f65-a5ab-4994-85c5-b6c063c95ef8,09736450-0e25-4edf-a45e-d720556b1e1f,c97d6660-e078-4603-97c5-54f4062b9ee8,3,"Decent experience, room for improvement.",0.238,"[""delivery""]",2024-11-12
af8ad90a-51a8-4fe8-b214-0c2cb3f90b4a,4aafaf10-24f7-4d03-90f9-189f498d73df,9171d7f3-12f8-40e9-bf53-e3a7f9b2bc4e,2,Equipment had some issues during operation.,-0.549,"[""communication"", ""delivery""]",2024-10-30
6b46d6ee-fb43-4312-84ad-8750ff956657,fa5b0920-dbe9-4b44-a70c-393ffab78137,47436303-5ade-4026-b351-a33d967d2fc8,5,"Excellent equipment, worked perfectly on site.",0.989,"[""service"", ""communication"", ""equipment_quality""]",2024-12-19
2b82cd5b-067e-444a-b29f-e89147c4101d,421634a2-1632-4e68-8f4c-2c882284ce4a,bdfdea61-1634-4489-a654-562e0bad3dd4,4,"Great service, delivery was on time.",0.848,"[""equipment_quality""]",2026-05-26
